year,Week,timerange,death,injuries
2016,Friday,Night,0,0
2016,Friday,Night,0,0
2016,Friday,Night,0,0
2016,Friday,Night,0,2
2016,Saturday,Afternoon,0,1
2016,Saturday,Night,0,1
2016,Saturday,Night,0,0
2016,Saturday,Evening,0,0
2016,Sunday,Night,0,0
2016,Sunday,Night,0,1
2016,Sunday,Afternoon,0,0
2016,Tuesday,Night,0,1
2016,Tuesday,Night,0,0
2016,Thursday,Night,0,1
2016,Thursday,Evening,0,0
2016,Thursday,Evening,1,0
2016,Thursday,Evening,0,0
2016,Thursday,Afternoon,0,0
2016,Saturday,Evening,0,1
2016,Saturday,Morning,0,0
2016,Saturday,Morning,0,2
2016,Sunday,Afternoon,0,1
2016,Sunday,Night,0,0
2016,Sunday,Night,0,0
2016,Sunday,Night,0,2
2016,Monday,Evening,0,1
2016,Monday,Night,0,1
2016,Monday,Night,0,1
2016,Wednesday,Night,0,0
2016,Wednesday,Night,0,1
2016,Thursday,Night,0,0
2016,Thursday,Night,0,0
2016,Thursday,Morning,0,0
2016,Friday,Evening,0,0
2016,Friday,Evening,0,0
2016,Friday,Evening,0,0
2016,Saturday,Night,0,0
2016,Saturday,Night,0,0
2016,Saturday,Night,0,2
2016,Sunday,Night,0,0
2016,Sunday,Morning,0,0
2016,Monday,Night,0,1
2016,Monday,Evening,0,1
2016,Tuesday,Evening,0,0
2016,Tuesday,Evening,0,0
2016,Thursday,Evening,0,1
2016,Friday,Night,0,0
2016,Saturday,Night,0,0
2016,Saturday,Night,0,0
2016,Saturday,Evening,0,0
2016,Saturday,Night,0,1
2016,Sunday,Evening,0,0
2016,Monday,Night,0,0
2016,Monday,Morning,0,0
2016,Monday,Evening,0,1
2016,Tuesday,Evening,0,0
2016,Wednesday,Night,0,0
2016,Wednesday,Evening,0,0
2016,Thursday,Night,0,0
2016,Friday,Night,0,0
2016,Friday,Evening,0,0
2016,Saturday,Night,0,1
2016,Saturday,Evening,0,1
2016,Sunday,Afternoon,1,0
2016,Sunday,Afternoon,0,0
2016,Tuesday,Evening,0,1
2016,Tuesday,Night,0,0
2016,Saturday,Evening,1,0
2016,Sunday,Evening,0,0
2016,Monday,Night,0,0
2016,Monday,Night,0,1
2016,Wednesday,Evening,0,0
2016,Wednesday,Evening,0,1
2016,Thursday,Afternoon,0,0
2016,Friday,Night,0,1
2016,Friday,Night,0,0
2016,Sunday,Evening,0,1
2016,Monday,Evening,0,0
2016,Monday,Morning,0,0
2016,Monday,Morning,0,1
2016,Tuesday,Evening,0,0
2016,Wednesday,Evening,0,0
2016,Friday,Afternoon,0,1
2016,Friday,Afternoon,0,0
2016,Saturday,Evening,0,1
2016,Sunday,Night,0,0
2016,Sunday,Night,0,0
2016,Sunday,Night,1,0
2016,Monday,Evening,0,0
2016,Monday,Evening,0,2
2016,Monday,Night,0,0
2016,Sunday,Night,0,1
2016,Tuesday,Evening,0,1
2016,Tuesday,Evening,0,1
2016,Tuesday,Night,0,0
2016,Wednesday,Evening,0,0
2016,Thursday,Night,0,0
2016,Thursday,Evening,0,1
2016,Thursday,Evening,0,0
2016,Thursday,Night,0,0
2016,Friday,Morning,0,1
2016,Saturday,Evening,0,1
2016,Tuesday,Evening,0,0
2016,Wednesday,Evening,0,1
2016,Friday,Evening,0,0
2016,Friday,Morning,1,0
2016,Friday,Evening,0,0
2016,Friday,Night,0,0
2016,Saturday,Afternoon,0,0
2016,Saturday,Night,0,0
2016,Saturday,Night,0,0
2016,Saturday,Night,0,0
2016,Sunday,Afternoon,0,1
2016,Sunday,Evening,0,0
2016,Tuesday,Morning,0,0
2016,Wednesday,Afternoon,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Evening,0,0
2016,Saturday,Evening,0,1
2016,Saturday,Night,0,0
2016,Monday,Afternoon,0,0
2016,Tuesday,Afternoon,0,1
2016,Saturday,Evening,0,0
2016,Sunday,Night,1,0
2016,Sunday,Afternoon,0,0
2016,Sunday,Night,0,0
2016,Monday,Evening,0,2
2016,Tuesday,Afternoon,1,1
2016,Tuesday,Afternoon,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Evening,0,1
2016,Thursday,Evening,0,1
2016,Thursday,Evening,0,1
2016,Saturday,Night,0,2
2016,Saturday,Night,0,0
2016,Saturday,Night,0,0
2016,Saturday,Night,0,1
2016,Sunday,Evening,0,0
2016,Sunday,Morning,0,0
2016,Monday,Night,1,0
2016,Tuesday,Evening,0,1
2016,Thursday,Night,1,0
2016,Friday,Afternoon,0,0
2016,Saturday,Night,0,0
2016,Saturday,Evening,0,0
2016,Saturday,Afternoon,0,1
2016,Saturday,Afternoon,0,0
2016,Saturday,Night,0,0
2016,Tuesday,Morning,0,0
2016,Thursday,Night,0,0
2016,Saturday,Afternoon,0,0
2016,Saturday,Night,0,1
2016,Saturday,Night,0,1
2016,Monday,Morning,0,0
2016,Tuesday,Evening,0,0
2016,Thursday,Evening,0,0
2016,Friday,Evening,0,1
2016,Friday,Afternoon,0,0
2016,Friday,Evening,0,0
2016,Monday,Night,0,0
2016,Wednesday,Evening,0,1
2016,Wednesday,Night,0,0
2016,Thursday,Evening,0,1
2016,Thursday,Evening,0,1
2016,Friday,Evening,1,0
2016,Saturday,Night,0,0
2016,Saturday,Morning,1,0
2016,Saturday,Night,0,0
2016,Sunday,Night,0,0
2016,Monday,Evening,0,1
2016,Tuesday,Evening,0,0
2016,Wednesday,Night,0,0
2016,Thursday,Evening,0,0
2016,Thursday,Evening,0,1
2016,Saturday,Night,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Afternoon,1,0
2016,Tuesday,Morning,0,0
2016,Friday,Morning,0,1
2016,Friday,Night,0,1
2016,Saturday,Night,0,0
2016,Saturday,Night,0,0
2016,Sunday,Evening,0,0
2016,Wednesday,Evening,1,0
2016,Friday,Evening,0,1
2016,Monday,Night,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Night,1,2
2016,Wednesday,Night,0,1
2016,Friday,Evening,1,0
2016,Saturday,Evening,0,1
2016,Saturday,Night,0,0
2016,Sunday,Night,0,0
2016,Sunday,Evening,1,0
2016,Tuesday,Morning,0,0
2016,Monday,Night,0,0
2016,Tuesday,Night,0,0
2016,Wednesday,Evening,0,1
2016,Thursday,Night,0,1
2016,Saturday,Night,0,1
2017,Sunday,Night,0,1
2017,Sunday,Night,0,1
2017,Sunday,Night,0,0
2017,Sunday,Night,0,0
2017,Monday,Evening,0,1
2017,Friday,Night,0,0
2017,Sunday,Morning,1,0
2017,Monday,Morning,0,0
2017,Wednesday,Evening,0,0
2017,Friday,Night,0,0
2017,Friday,Night,0,1
2017,Saturday,Evening,0,0
2017,Saturday,Morning,0,1
2017,Saturday,Night,0,0
2017,Sunday,Evening,0,1
2017,Sunday,Evening,0,0
2017,Monday,Evening,0,1
2017,Wednesday,Evening,0,0
2017,Monday,Night,0,0
2017,Monday,Night,1,0
2017,Tuesday,Afternoon,0,0
2017,Friday,Afternoon,0,1
2017,Saturday,Night,0,0
2017,Saturday,Night,0,1
2017,Sunday,Evening,0,0
2017,Sunday,Morning,0,0
2017,Monday,Evening,1,0
2017,Monday,Afternoon,1,0
2017,Wednesday,Evening,1,0
2017,Thursday,Night,0,0
2017,Friday,Night,0,0
2017,Friday,Evening,0,0
2017,Saturday,Morning,0,0
2017,Sunday,Night,1,0
2017,Sunday,Afternoon,0,0
2017,Sunday,Night,0,0
2017,Monday,Evening,0,0
2017,Monday,Evening,0,2
2017,Monday,Evening,1,0
2017,Monday,Afternoon,0,1
2017,Tuesday,Afternoon,0,0
2017,Thursday,Afternoon,0,0
2017,Saturday,Evening,0,1
2017,Saturday,Night,0,1
2017,Wednesday,Afternoon,0,0
2017,Friday,Night,0,1
2017,Friday,Night,0,0
2017,Friday,Evening,0,1
2017,Saturday,Night,0,0
2017,Monday,Night,0,1
2017,Monday,Evening,0,1
2017,Tuesday,Night,0,1
2017,Wednesday,Evening,0,0
2017,Friday,Evening,0,0
2017,Friday,Evening,0,1
2017,Saturday,Night,0,1
2017,Saturday,Evening,1,0
2017,Monday,Afternoon,0,0
2017,Tuesday,Evening,0,1
2017,Thursday,Evening,0,0
2017,Saturday,Night,0,0
2017,Sunday,Morning,0,0
2017,Tuesday,Evening,0,0
2017,Wednesday,Evening,0,1
2017,Thursday,Evening,0,1
2017,Sunday,Evening,0,0
2017,Monday,Evening,0,0
2017,Monday,Morning,0,0
2017,Thursday,Night,1,0
2017,Friday,Morning,0,0
2017,Saturday,Afternoon,0,1
2017,Saturday,Night,0,0
2017,Saturday,Evening,1,0
2017,Saturday,Morning,0,0
2017,Saturday,Afternoon,0,0
2017,Sunday,Night,0,0
2017,Monday,Evening,0,0
2017,Wednesday,Night,0,1
2017,Thursday,Night,0,0
2017,Thursday,Evening,0,0
2017,Thursday,Night,0,1
2017,Friday,Afternoon,0,0
2017,Friday,Evening,0,0
2017,Friday,Night,0,0
2017,Sunday,Night,0,0
2017,Sunday,Evening,0,2
2017,Monday,Afternoon,0,1
2017,Monday,Evening,0,1
2017,Tuesday,Afternoon,0,1
2017,Friday,Night,1,0
2017,Sunday,Night,0,1
2017,Sunday,Night,0,2
2017,Monday,Night,0,1
2017,Monday,Evening,0,0
2017,Tuesday,Evening,0,0
2017,Thursday,Evening,0,1
2017,Thursday,Evening,0,2
2017,Friday,Evening,1,0
2017,Friday,Evening,1,0
2017,Friday,Afternoon,0,0
2017,Saturday,Evening,0,0
2017,Sunday,Night,0,0
2017,Sunday,Night,0,0
2017,Monday,Evening,0,0
2017,Tuesday,Evening,0,1
2017,Wednesday,Night,0,1
2017,Wednesday,Afternoon,0,0
2017,Wednesday,Evening,0,0
2017,Thursday,Evening,0,0
2017,Thursday,Night,0,0
2017,Friday,Evening,0,0
2017,Friday,Evening,0,0
2017,Friday,Evening,1,0
2017,Saturday,Evening,0,1
2017,Saturday,Night,0,0
2017,Sunday,Evening,0,1
2017,Tuesday,Night,0,0
2017,Wednesday,Evening,0,0
2017,Wednesday,Evening,0,1
2017,Friday,Night,0,1
2017,Saturday,Evening,0,0
2017,Sunday,Night,0,1
2017,Monday,Night,0,0
2017,Tuesday,Night,0,0
2017,Tuesday,Evening,0,0
2017,Wednesday,Evening,0,0
2017,Wednesday,Evening,0,0
2017,Friday,Afternoon,0,2
2017,Sunday,Night,0,1
2017,Sunday,Night,0,1
2017,Wednesday,Evening,0,1
2017,Thursday,Evening,0,0
2017,Friday,Afternoon,0,0
2017,Saturday,Afternoon,0,0
2017,Saturday,Evening,0,0
2017,Sunday,Evening,0,3
2017,Thursday,Afternoon,0,0
2017,Thursday,Evening,0,1
2017,Friday,Afternoon,0,0
2017,Monday,Evening,0,0
2017,Monday,Evening,0,0
2017,Monday,Afternoon,0,0
2017,Monday,Evening,1,0
2017,Tuesday,Evening,0,0
2017,Sunday,Evening,0,1
2017,Monday,Night,0,0
2017,Wednesday,Afternoon,0,1
2017,Thursday,Night,0,0
2017,Thursday,Afternoon,0,0
2017,Saturday,Morning,0,1
2017,Sunday,Night,0,1
2017,Sunday,Night,0,0
2017,Sunday,Night,1,0
2017,Monday,Afternoon,0,2
2017,Wednesday,Evening,0,0
2017,Friday,Evening,0,0
2017,Friday,Afternoon,0,0
2017,Friday,Night,0,1
2017,Saturday,Night,0,0
2017,Sunday,Night,0,1
2017,Wednesday,Evening,0,0
2017,Wednesday,Evening,0,1
2017,Wednesday,Evening,0,0
2017,Wednesday,Night,0,0
2017,Friday,Evening,0,0
2017,Friday,Evening,0,0
2017,Friday,Afternoon,0,1
2017,Saturday,Evening,0,0
2017,Saturday,Night,0,0
2017,Monday,Morning,0,1
2017,Wednesday,Night,0,0
2017,Wednesday,Night,0,0
2017,Wednesday,Morning,0,1
2017,Thursday,Evening,0,0
2017,Friday,Night,0,0
2017,Saturday,Evening,0,0
2017,Sunday,Evening,1,0
2017,Sunday,Night,0,0
2017,Sunday,Morning,0,1
2017,Sunday,Evening,0,1
2017,Tuesday,Night,0,2
2017,Thursday,Night,0,0
2017,Thursday,Afternoon,0,1
2017,Saturday,Night,0,1
2017,Saturday,Evening,0,0
2017,Saturday,Evening,0,0
2017,Saturday,Night,0,1
2017,Sunday,Evening,0,0
2017,Sunday,Morning,0,0
2017,Monday,Night,0,1
2017,Tuesday,Night,0,0
2017,Tuesday,Night,0,1
2017,Tuesday,Afternoon,0,1
2017,Friday,Night,0,0
2017,Friday,Night,0,0
2017,Monday,Morning,0,0
2017,Monday,Evening,0,1
2017,Tuesday,Evening,0,0
2017,Wednesday,Evening,0,0
2017,Wednesday,Night,0,1
2017,Wednesday,Night,0,0
2017,Friday,Evening,0,0
2017,Saturday,Evening,0,2
2017,Saturday,Night,0,0
2017,Sunday,Night,0,0
2017,Sunday,Evening,1,0
2017,Sunday,Night,2,1
2017,Sunday,Night,0,6
2017,Friday,Night,0,0
2017,Friday,Night,0,0
2017,Saturday,Evening,0,1
2017,Sunday,Night,0,0
2017,Sunday,Night,0,2
2017,Sunday,Night,0,0
2017,Sunday,Night,0,0
2017,Sunday,Evening,1,0
2017,Sunday,Afternoon,0,0
2017,Monday,Evening,1,4
2017,Monday,Evening,0,0
2017,Tuesday,Night,1,0
2017,Thursday,Night,0,0
2017,Thursday,Evening,0,0
2017,Thursday,Night,0,0
2017,Thursday,Evening,0,1
2017,Friday,Evening,0,0
2017,Friday,Afternoon,0,0
2017,Saturday,Night,0,0
2017,Saturday,Evening,0,0
2017,Sunday,Night,0,1
2017,Sunday,Morning,0,0
2017,Sunday,Afternoon,0,1
2017,Sunday,Night,0,0
2017,Tuesday,Afternoon,0,0
2017,Tuesday,Night,0,1
2017,Tuesday,Morning,0,0
2017,Tuesday,Night,0,0
2017,Wednesday,Evening,0,0
2017,Wednesday,Morning,0,0
2017,Saturday,Evening,0,1
2017,Saturday,Evening,0,0
2017,Tuesday,Afternoon,0,2
2017,Wednesday,Evening,0,0
2017,Wednesday,Evening,0,1
2017,Saturday,Evening,0,0
2017,Saturday,Night,0,2
2017,Sunday,Evening,0,0
2017,Sunday,Afternoon,0,0
2017,Sunday,Night,1,0
2017,Sunday,Night,0,0
2017,Tuesday,Evening,0,0
2017,Tuesday,Afternoon,0,0
2017,Tuesday,Night,0,0
2017,Thursday,Morning,0,1
2017,Thursday,Evening,0,1
2017,Monday,Evening,0,1
2017,Tuesday,Evening,0,0
2017,Wednesday,Afternoon,0,2
2017,Thursday,Afternoon,1,0
2017,Friday,Night,0,0
2017,Friday,Afternoon,0,2
2017,Saturday,Evening,1,0
2017,Saturday,Evening,0,0
2017,Saturday,Evening,0,0
2017,Sunday,Afternoon,0,2
2017,Sunday,Night,0,1
2017,Monday,Night,0,1
2017,Tuesday,Evening,0,1
2017,Tuesday,Night,0,0
2017,Tuesday,Evening,0,0
2017,Wednesday,Evening,0,0
2017,Friday,Evening,0,0
2017,Friday,Evening,0,2
2017,Friday,Evening,0,0
2017,Saturday,Evening,0,0
2017,Monday,Night,0,0
2017,Monday,Evening,0,0
2017,Tuesday,Evening,0,1
2017,Thursday,Afternoon,0,1
2017,Thursday,Night,1,0
2017,Thursday,Night,0,0
2017,Thursday,Evening,0,1
2017,Thursday,Evening,0,0
2017,Saturday,Night,0,0
2017,Saturday,Night,1,1
2017,Saturday,Evening,1,0
2017,Monday,Afternoon,0,0
2017,Tuesday,Night,0,0
2017,Tuesday,Night,0,1
2017,Tuesday,Night,0,0
2017,Wednesday,Evening,0,0
2017,Wednesday,Evening,0,0
2017,Saturday,Evening,0,1
2017,Tuesday,Evening,0,0
2017,Friday,Evening,1,0
2017,Saturday,Evening,0,0
2017,Sunday,Night,2,0
2017,Wednesday,Afternoon,0,1
2017,Thursday,Evening,0,0
2017,Thursday,Afternoon,1,0
2017,Saturday,Evening,0,0
2017,Saturday,Night,0,0
2017,Sunday,Evening,1,2
2017,Thursday,Evening,0,0
2017,Thursday,Night,0,0
2017,Friday,Night,0,0
2017,Friday,Evening,0,1
2017,Saturday,Night,0,0
2017,Saturday,Evening,1,0
2017,Saturday,Evening,0,0
2017,Friday,Evening,0,0
2017,Sunday,Night,0,0
2017,Thursday,Evening,0,0
2017,Thursday,Evening,0,0
2017,Friday,Afternoon,0,0
2017,Friday,Night,0,0
2017,Saturday,Night,0,1
2017,Monday,Evening,0,1
2017,Thursday,Morning,0,1
2017,Friday,Morning,0,0
2017,Friday,Night,0,0
2017,Saturday,Afternoon,0,0
2017,Sunday,Evening,0,0
2017,Monday,Evening,0,0
2017,Monday,Evening,0,0
2017,Thursday,Night,0,0
2017,Friday,Evening,0,0
2017,Friday,Evening,0,0
2017,Sunday,Morning,0,0
2017,Sunday,Night,0,0
2017,Sunday,Night,0,0
2017,Monday,Evening,0,1
2017,Monday,Evening,0,0
2017,Monday,Evening,1,0
2017,Wednesday,Afternoon,0,0
2017,Thursday,Afternoon,0,0
2017,Friday,Morning,0,1
2017,Friday,Night,0,0
2017,Saturday,Night,0,0
2017,Saturday,Night,0,0
2017,Sunday,Evening,0,0
2017,Sunday,Night,0,0
2017,Monday,Afternoon,0,0
2017,Tuesday,Evening,0,1
2017,Tuesday,Evening,0,1
2017,Tuesday,Evening,0,0
2017,Tuesday,Evening,1,0
2017,Thursday,Afternoon,0,0
2017,Friday,Morning,0,0
2017,Friday,Night,0,0
2017,Saturday,Evening,0,0
2017,Sunday,Night,0,0
2017,Sunday,Night,0,1
2017,Sunday,Evening,0,0
2017,Monday,Night,0,1
2017,Monday,Afternoon,0,0
2017,Monday,Afternoon,0,0
2017,Monday,Evening,0,0
2017,Tuesday,Evening,0,0
2017,Tuesday,Night,0,1
2017,Wednesday,Night,0,0
2017,Friday,Evening,0,0
2017,Friday,Night,0,0
2017,Sunday,Morning,0,0
2017,Sunday,Afternoon,0,1
2017,Sunday,Night,0,1
2017,Sunday,Morning,1,0
2017,Tuesday,Evening,0,1
2017,Wednesday,Evening,0,0
2017,Thursday,Evening,0,0
2017,Thursday,Night,0,0
2017,Saturday,Night,1,0
2017,Sunday,Night,0,0
2017,Sunday,Night,0,0
2017,Sunday,Night,0,0
2017,Monday,Evening,0,3
2017,Monday,Night,0,0
2017,Monday,Evening,0,0
2017,Tuesday,Morning,0,0
2017,Wednesday,Afternoon,0,0
2017,Thursday,Evening,0,0
2017,Friday,Night,0,0
2017,Saturday,Evening,0,1
2017,Tuesday,Evening,0,0
2017,Wednesday,Morning,0,0
2017,Wednesday,Night,0,0
2017,Thursday,Night,0,0
2017,Thursday,Night,0,0
2017,Friday,Evening,0,1
2017,Saturday,Evening,0,1
2017,Saturday,Night,0,0
2017,Sunday,Night,0,0
2017,Sunday,Afternoon,0,0
2018,Monday,Night,0,0
2018,Tuesday,Night,0,1
2018,Thursday,Night,0,0
2018,Saturday,Night,0,1
2018,Saturday,Night,0,1
2018,Sunday,Night,0,0
2018,Sunday,Evening,0,0
2018,Monday,Afternoon,0,2
2018,Tuesday,Evening,0,1
2018,Tuesday,Evening,1,0
2018,Tuesday,Afternoon,0,1
2018,Tuesday,Afternoon,0,0
2018,Thursday,Night,0,2
2018,Saturday,Night,0,1
2018,Saturday,Evening,0,0
2018,Saturday,Evening,0,0
2018,Tuesday,Afternoon,0,1
2018,Tuesday,Evening,0,0
2018,Friday,Morning,0,0
2018,Friday,Night,2,2
2018,Saturday,Afternoon,0,0
2018,Saturday,Evening,0,0
2018,Sunday,Evening,0,0
2018,Sunday,Night,0,1
2018,Sunday,Evening,0,0
2018,Sunday,Night,0,1
2018,Sunday,Afternoon,0,0
2018,Sunday,Evening,0,1
2018,Monday,Night,0,0
2018,Monday,Evening,0,0
2018,Friday,Afternoon,0,0
2018,Friday,Evening,0,1
2018,Saturday,Night,0,1
2018,Sunday,Night,0,0
2018,Monday,Evening,0,0
2018,Friday,Night,0,0
2018,Saturday,Evening,0,0
2018,Thursday,Evening,1,0
2018,Thursday,Evening,0,0
2018,Friday,Evening,0,1
2018,Wednesday,Night,0,0
2018,Thursday,Night,0,0
2018,Thursday,Morning,0,1
2018,Thursday,Night,1,0
2018,Friday,Night,0,1
2018,Friday,Night,0,0
2018,Friday,Evening,0,0
2018,Sunday,Night,0,0
2018,Sunday,Afternoon,0,0
2018,Sunday,Night,0,0
2018,Thursday,Evening,0,1
2018,Thursday,Night,0,0
2018,Friday,Evening,0,0
2018,Friday,Evening,0,1
2018,Saturday,Night,0,0
2018,Sunday,Night,0,0
2018,Monday,Evening,0,0
2018,Monday,Night,0,1
2018,Wednesday,Morning,0,0
2018,Wednesday,Night,0,0
2018,Friday,Evening,0,0
2018,Friday,Evening,1,0
2018,Thursday,Night,0,0
2018,Saturday,Evening,1,0
2018,Monday,Night,0,0
2018,Wednesday,Evening,0,1
2018,Thursday,Evening,0,1
2018,Friday,Evening,1,0
2018,Saturday,Evening,2,0
2018,Monday,Evening,0,0
2018,Monday,Morning,0,1
2018,Wednesday,Night,0,1
2018,Thursday,Evening,0,0
2018,Saturday,Afternoon,0,1
2018,Saturday,Night,0,0
2018,Saturday,Afternoon,0,0
2018,Saturday,Night,0,0
2018,Thursday,Evening,0,0
2018,Thursday,Night,0,0
2018,Friday,Night,0,0
2018,Saturday,Morning,0,0
2018,Monday,Night,0,1
2018,Tuesday,Night,0,2
2018,Friday,Afternoon,0,0
2018,Friday,Evening,1,0
2018,Saturday,Morning,0,0
2018,Monday,Evening,0,1
2018,Wednesday,Night,0,0
2018,Wednesday,Evening,0,1
2018,Wednesday,Night,0,0
2018,Friday,Night,0,1
2018,Friday,Night,0,0
2018,Friday,Night,0,1
2018,Friday,Night,0,1
2018,Saturday,Afternoon,0,1
2018,Saturday,Morning,0,0
2018,Tuesday,Night,0,1
2018,Thursday,Evening,0,0
2018,Friday,Night,0,1
2018,Saturday,Afternoon,0,1
2018,Saturday,Evening,0,1
2018,Sunday,Afternoon,0,1
2018,Monday,Evening,0,0
2018,Monday,Evening,0,0
2018,Monday,Afternoon,0,0
2018,Tuesday,Morning,0,0
2018,Wednesday,Evening,0,0
2018,Thursday,Night,0,0
2018,Thursday,Evening,0,0
2018,Friday,Night,0,0
2018,Saturday,Night,0,0
2018,Saturday,Night,0,0
2018,Saturday,Night,0,0
2018,Saturday,Night,0,1
2018,Sunday,Night,0,1
2018,Sunday,Night,0,0
2018,Sunday,Afternoon,0,1
2018,Monday,Evening,0,1
2018,Monday,Night,0,0
2018,Monday,Afternoon,0,0
2018,Tuesday,Evening,0,0
2018,Saturday,Evening,0,0
2018,Monday,Morning,1,0
2018,Tuesday,Evening,0,1
2018,Wednesday,Afternoon,0,0
2018,Wednesday,Night,0,0
2018,Thursday,Evening,0,0
2018,Thursday,Evening,0,0
2018,Friday,Evening,0,0
2018,Friday,Afternoon,0,0
2018,Friday,Evening,0,1
2018,Saturday,Night,0,1
2018,Saturday,Afternoon,0,0
2018,Saturday,Night,0,0
2018,Saturday,Night,0,0
2018,Monday,Evening,0,0
2018,Wednesday,Night,0,0
2018,Thursday,Evening,0,1
2018,Thursday,Evening,0,1
2018,Friday,Afternoon,0,1
2018,Friday,Afternoon,0,0
2018,Friday,Evening,0,0
2018,Saturday,Afternoon,0,0
2018,Saturday,Night,0,0
2018,Saturday,Afternoon,0,0
2018,Sunday,Evening,1,0
2018,Sunday,Night,1,1
2018,Monday,Evening,0,0
2018,Monday,Evening,0,0
2018,Monday,Morning,0,0
2018,Monday,Afternoon,0,1
2018,Monday,Evening,0,0
2018,Monday,Morning,0,0
2018,Monday,Night,0,0
2018,Tuesday,Night,0,0
2018,Wednesday,Night,0,1
2018,Wednesday,Evening,0,0
2018,Thursday,Evening,0,0
2018,Thursday,Evening,0,0
2018,Thursday,Afternoon,0,0
2018,Friday,Afternoon,0,0
2018,Sunday,Evening,0,2
2018,Sunday,Evening,0,0
2018,Sunday,Evening,0,1
2018,Monday,Evening,1,0
2018,Monday,Evening,0,1
2018,Monday,Night,1,0
2018,Monday,Afternoon,0,0
2018,Tuesday,Evening,0,0
2018,Tuesday,Afternoon,0,0
2018,Wednesday,Evening,0,1
2018,Wednesday,Evening,1,0
2018,Thursday,Evening,0,1
2018,Thursday,Night,0,0
2018,Saturday,Morning,0,0
2018,Sunday,Night,0,1
2018,Monday,Evening,0,0
2018,Monday,Evening,0,0
2018,Tuesday,Evening,0,0
2018,Tuesday,Evening,1,0
2018,Thursday,Night,0,1
2018,Saturday,Morning,0,0
2018,Sunday,Night,0,1
2018,Monday,Night,0,0
2018,Wednesday,Evening,0,0
2018,Wednesday,Evening,0,0
2018,Thursday,Afternoon,0,2
2018,Friday,Night,0,0
2018,Friday,Afternoon,0,0
2018,Friday,Evening,0,0
2018,Friday,Night,0,0
2018,Saturday,Night,0,0
2018,Saturday,Evening,0,1
2018,Saturday,Evening,0,1
2018,Sunday,Evening,0,1
2018,Monday,Afternoon,0,0
2018,Tuesday,Evening,0,1
2018,Sunday,Night,2,0
2018,Sunday,Night,1,0
2018,Monday,Night,1,0
2018,Thursday,Evening,0,1
2018,Friday,Night,0,2
2018,Friday,Night,0,0
2018,Saturday,Night,0,0
2018,Saturday,Evening,2,1
2018,Saturday,Afternoon,0,1
2018,Saturday,Afternoon,0,0
2018,Sunday,Night,0,0
2018,Sunday,Evening,1,3
2018,Tuesday,Evening,0,0
2018,Tuesday,Night,0,1
2018,Wednesday,Night,0,0
2018,Friday,Evening,0,0
2018,Sunday,Night,0,0
2018,Sunday,Night,1,0
2018,Monday,Night,1,0
2018,Monday,Evening,0,1
2018,Tuesday,Evening,0,0
2018,Wednesday,Evening,0,1
2018,Thursday,Night,0,0
2018,Saturday,Night,0,1
2018,Tuesday,Afternoon,0,2
2018,Wednesday,Evening,0,0
2018,Thursday,Night,0,0
2018,Thursday,Evening,0,0
2018,Thursday,Evening,0,1
2018,Saturday,Night,0,1
2018,Monday,Afternoon,0,1
2018,Monday,Night,2,13
2018,Tuesday,Night,0,1
2018,Wednesday,Morning,1,0
2018,Saturday,Night,0,0
2018,Saturday,Night,0,0
2018,Wednesday,Evening,0,1
2018,Wednesday,Evening,0,0
2018,Friday,Night,0,0
2018,Saturday,Evening,0,0
2018,Sunday,Night,0,0
2018,Monday,Evening,0,0
2018,Tuesday,Evening,0,0
2018,Wednesday,Evening,0,0
2018,Thursday,Afternoon,0,1
2018,Thursday,Afternoon,0,0
2018,Friday,Night,0,0
2018,Friday,Evening,0,1
2018,Saturday,Afternoon,0,2
2018,Saturday,Night,0,0
2018,Sunday,Afternoon,0,0
2018,Sunday,Afternoon,0,0
2018,Monday,Evening,0,0
2018,Monday,Evening,0,1
2018,Monday,Night,0,3
2018,Tuesday,Afternoon,0,0
2018,Tuesday,Evening,0,1
2018,Tuesday,Afternoon,0,1
2018,Tuesday,Afternoon,0,0
2018,Wednesday,Evening,1,0
2018,Saturday,Evening,0,0
2018,Sunday,Evening,0,1
2018,Sunday,Night,1,0
2018,Sunday,Evening,0,1
2018,Sunday,Evening,0,1
2018,Monday,Evening,0,1
2018,Monday,Night,0,0
2018,Monday,Night,0,1
2018,Tuesday,Night,0,0
2018,Wednesday,Morning,1,0
2018,Wednesday,Night,0,0
2018,Wednesday,Night,1,0
2018,Friday,Night,0,0
2018,Saturday,Night,0,1
2018,Monday,Night,0,0
2018,Wednesday,Morning,0,1
2018,Thursday,Afternoon,0,0
2018,Thursday,Evening,0,1
2018,Friday,Morning,1,0
2018,Friday,Evening,0,0
2018,Friday,Evening,0,0
2018,Sunday,Night,0,1
2018,Sunday,Evening,0,0
2018,Sunday,Night,1,1
2018,Sunday,Evening,1,0
2018,Sunday,Night,0,0
2018,Monday,Afternoon,0,1
2018,Tuesday,Evening,0,0
2018,Tuesday,Evening,0,1
2018,Tuesday,Morning,0,0
2018,Wednesday,Evening,0,1
